genre_ids,origin_country,original_language,popularity,vote_average,vote_count,year
[10764],['DK'],da,2.9773,5.3,7,2005.0
[35],['GB'],en,3.5956,7.6,66,1988.0
"[16, 10765, 10759]",['US'],en,3.7809,8.0,247,2011.0
"[10759, 35, 18, 10765]",['CN'],zh,3.2978,5.0,1,2024.0
[18],['MX'],es,3.824,0.0,0,2012.0
"[16, 10751, 10762]","['CA', 'US', 'GB']",en,3.4489,8.1,8,2010.0
[10763],['DE'],de,4.1957,0.0,0,2017.0
"[10759, 18, 35]",['US'],en,3.1902,6.3,3,1987.0
"[16, 18, 9648]",['JP'],ja,3.3352,8.3,179,2018.0
"[18, 35]",['JP'],ja,3.3664,6.7,3,2014.0
"[16, 35]",['JP'],ja,3.0853,6.7,9,2008.0
"[10762, 16, 35, 10751]",['GB'],en,3.3394,5.4,21,2009.0
[10759],['JP'],ja,3.254,8.5,14,2006.0
"[16, 18, 10759, 10768, 10765]",['JP'],ja,3.2009,7.2,13,1999.0
"[10766, 18, 35]",['BR'],pt,3.3197,6.0,9,2011.0
[18],['GB'],en,4.0142,6.954,109,2013.0
[18],['KR'],ko,3.617,7.8,48,2022.0
[16],['JP'],ab,3.5895,7.0,2,1996.0
[18],['US'],en,3.6493,8.0,2,1950.0
"[35, 9648]",['KR'],ko,3.3422,7.0,14,2020.0
"[10766, 18]",['BR'],pt,4.1089,6.5,10,2006.0
"[16, 10762, 10759, 35, 10765]",['IT'],it,3.8028,10.0,1,2025.0
[18],['CN'],zh,3.1775,8.9,9,2025.0
"[35, 18, 10751]",['CN'],zh,3.6137,8.8,61,2006.0
"[18, 10751]",['KR'],ko,3.4054,4.8,4,2018.0
"[18, 10751]",['JP'],ja,3.3031,8.5,14,2010.0
"[35, 18]","['GB', 'US']",en,3.4396,5.5,22,2025.0
"[16, 35]",['JP'],ja,3.7441,7.2,32,2021.0
[99],['US'],en,3.4254,8.2,51,2019.0
[10767],['ES'],es,5.2442,6.0,2,2021.0
"[18, 35]",['US'],es,3.5336,7.7,1037,2020.0
[80],['AU'],en,3.215,7.2,82,2023.0
[10766],['US'],en,3.5214,5.0,1,1960.0
"[10759, 10765]",['JP'],ja,3.1817,8.8,14,2020.0
[18],['PK'],ur,2.3036,8.8,4,2013.0
"[16, 18, 10765, 35]",['JP'],ja,2.8485,7.0,8,2002.0
"[16, 10762]",['CN'],zh,3.4486,8.3,3,2017.0
[10764],['US'],en,4.0159,6.8,5,1995.0
"[9648, 10765, 18]",['CL'],es,3.6474,8.6,7,1999.0
"[16, 10759, 18, 10765]",['JP'],ja,3.7416,8.0,238,2018.0
[10764],['CA'],fr,3.5411,0.0,0,2013.0
"[16, 10765]",['CN'],zh,4.5481,9.0,5,2022.0
[35],['US'],en,3.6128,7.4,122,2001.0
"[10759, 18, 80]",['TR'],tr,3.2528,0.0,0,2024.0
"[99, 10751, 35]","['AU', 'CA', 'FR', 'US']",vi,3.2599,7.0,1,1986.0
[18],['CA'],en,3.2448,7.0,2,1996.0
"[18, 35, 10765]",['CN'],zh,2.9322,6.0,1,2023.0
"[16, 35]",['JP'],ja,3.5752,8.727,11,2025.0
"[80, 18, 9648]",['GB'],en,2.9523,7.4,199,2015.0
"[18, 9648, 10759]",['CN'],zh,3.2314,8.0,2,2023.0
[99],['US'],en,3.4029,0.0,0,2007.0
"[35, 10759, 9648, 80]",['RU'],ru,3.4362,6.5,19,2008.0
"[16, 10759, 35, 18]",['JP'],ja,2.9738,6.3,15,2003.0
"[18, 9648]",['GB'],en,3.677,6.2,48,2025.0
"[16, 35, 18, 10759]",['JP'],ja,4.1193,8.189,169,2018.0
"[18, 10759]",['KR'],ko,3.1313,7.1,37,2019.0
"[18, 10759]",['CN'],zh,3.0506,6.0,3,2022.0
"[9648, 16, 35, 10762]",['US'],en,4.1909,6.6,73,1986.0
"[16, 10762, 10751]",['GB'],en,3.3035,8.8,15,2021.0
[18],['IN'],hi,4.3476,0.0,0,2023.0
[10764],['DE'],de,3.9075,0.0,0,2006.0
[18],['CN'],zh,7.0119,4.0,1,2025.0
"[18, 10765]",['CN'],zh,4.2116,8.2,6,2025.0
"[16, 18]",['JP'],ja,3.1345,8.0,19,2006.0
[18],['KR'],ko,3.239,4.5,2,2021.0
"[18, 10751]",['US'],en,3.404,7.2,29,2017.0
"[16, 99, 10762]",['CN'],zh,3.153,9.0,1,1995.0
[10763],['DE'],de,3.2089,0.0,0,1989.0
"[10759, 16, 18, 35]",['JP'],ja,3.345,7.7,122,2004.0
"[16, 10765, 10759]",['US'],en,3.6523,8.0,431,2022.0
"[18, 9648]",['KR'],ko,4.6184,6.0,9,2023.0
"[18, 35]",['JP'],ja,3.422,6.0,2,2024.0
[],['GB'],en,3.9968,0.0,0,2001.0
[18],['US'],en,3.7745,6.4,68,2018.0
"[10762, 10751, 16]",['GB'],en,3.9549,6.5,29,2002.0
[10764],['DE'],de,3.1973,0.0,0,1992.0
"[35, 18]",['US'],en,3.1183,7.158,303,2016.0
[35],['KR'],ko,3.4782,0.0,0,2007.0
[18],"['HK', 'CN']",cn,4.4012,0.0,0,2025.0
"[18, 35, 80]",['NO'],en,3.8481,7.328,264,2012.0
"[16, 35]",['JP'],ja,3.8478,8.401,181,2022.0
[35],['KR'],ko,3.265,6.8,19,2020.0
"[10766, 18]",['BR'],pt,3.2983,5.6,5,2001.0
"[18, 35]",['US'],en,3.7552,6.6,16,2003.0
"[18, 10751]",['CN'],zh,3.1123,8.5,2,2024.0
[18],['NG'],en,3.4685,10.0,2,2025.0
"[10762, 35, 10765]",['CN'],zh,3.6699,9.0,1,2009.0
"[10765, 18]",['US'],en,3.4143,5.9,86,2023.0
"[16, 9648, 35, 10751, 10762]",['US'],en,3.8208,7.6,277,1988.0
[35],['GB'],en,3.1264,8.3,61,1977.0
"[35, 10751]",['IN'],hi,2.687,7.0,5,1993.0
[35],['US'],en,3.2893,4.9,8,2005.0
"[16, 10759, 10765, 18]",['CN'],zh,2.9262,8.7,3,2011.0
"[16, 35]",['CN'],zh,3.5603,9.7,3,2024.0
"[10765, 18, 10759]",['CN'],zh,3.7534,7.5,26,2021.0
[10764],['US'],en,3.275,5.1,68,2004.0
"[10759, 16, 35]",['JP'],ja,2.986,8.0,187,1997.0
[],['US'],en,3.0662,5.8,6,2008.0
"[10763, 10767]",['JP'],ja,3.5386,0.0,0,2023.0
"[18, 80, 35]",['US'],en,3.824,6.6,119,2016.0
"[16, 35, 10759]",['JP'],ja,3.2864,6.3,25,2011.0
"[16, 35]","['CN', 'JP']",ja,3.9444,7.5,22,2017.0
[10764],['US'],en,3.5051,7.4,140,2018.0
[35],['US'],en,3.3353,6.9,66,2014.0
[10764],['US'],en,3.1714,6.5,4,1972.0
[16],['CN'],zh,3.2428,0.0,0,2021.0
[],[],en,3.3131,0.0,0,2020.0
[10767],['US'],en,3.3935,6.5,3,1969.0
"[35, 18]",['KR'],ko,3.8174,7.5,93,2019.0
"[16, 10765, 10759]",['JP'],ja,3.6834,7.742,33,2023.0
"[10762, 16, 10759, 35, 10765, 10751]",['JP'],ja,3.5029,7.4,14,2021.0
[10764],['RU'],ru,2.7749,1.0,1,2013.0
[99],"['BE', 'FR']",fr,3.0469,6.0,4,1985.0
[],['US'],en,3.3246,8.0,1,2019.0
"[10759, 35]",['FR'],fr,4.095,0.0,0,2005.0
"[10751, 18]",['KR'],ko,3.5537,8.0,4,2018.0
"[35, 80]",['DE'],de,3.2648,7.3,43,2008.0
[18],['KR'],ko,2.9342,6.5,32,2023.0
[18],['CL'],es,3.4711,7.9,36,2008.0
[],['HK'],cn,3.4315,9.0,1,1996.0
"[80, 35, 18]",['DE'],de,3.8431,6.6,27,2017.0
"[18, 10759, 80]",['CN'],zh,4.343,8.2,93,2023.0
"[18, 10751, 35, 10766]",['CO'],es,3.0937,8.3,188,2015.0
"[35, 10759, 80, 18]",['CA'],en,3.7209,6.3,30,2021.0
"[10766, 18]",['MX'],es,3.6088,7.6,27,2012.0
[18],['JP'],ja,3.2216,9.0,29,2003.0
"[18, 9648, 80, 10765]",['US'],en,3.6789,7.142,106,2023.0
"[9648, 80, 18]",['FR'],fr,4.3804,6.9,13,2016.0
"[10759, 10765, 10762]",['JP'],ja,3.3274,7.5,11,2007.0
[35],['AR'],es,4.4335,8.1,253,2005.0
[18],['CN'],zh,3.4468,7.7,22,2023.0
"[18, 10751]",['KR'],ko,3.5874,4.0,3,2019.0
"[10759, 18]",['KR'],ko,2.9836,5.5,24,2022.0
[18],['JP'],ja,3.2123,8.0,3,2012.0
[18],['CN'],zh,3.3132,8.0,4,2022.0
"[18, 10751, 35]",['KR'],ko,3.3088,5.0,2,2015.0
[18],['CA'],fr,3.4986,10.0,1,2015.0
[18],['ES'],es,4.3357,5.2,8,2024.0
"[9648, 80]",['CN'],zh,3.2727,9.0,2,2025.0
[80],['DE'],de,2.8349,6.923,343,2018.0
"[10759, 18, 10765]",['CN'],zh,3.2439,6.0,15,2017.0
"[10759, 16, 10765]",['JP'],ja,3.2116,8.2,204,1982.0
[],['GB'],en,3.7723,3.5,2,1969.0
"[10759, 10751, 18]",['BE'],en,3.3083,7.336,159,2021.0
"[35, 10751]",['US'],en,3.9188,6.4,24,1989.0
"[16, 10762]",['CN'],zh,3.4677,0.0,0,2022.0
[],['GB'],en,2.9081,0.0,0,1987.0
"[10767, 35]",['GB'],en,3.4748,7.5,2,1995.0
"[18, 10751, 10766]",['KR'],ko,3.1203,4.0,1,2015.0
[35],['US'],en,3.2791,5.2,102,2008.0
"[18, 10766]","['PT', 'BR']",pt,4.0302,5.4,17,2017.0
[35],['IN'],hi,3.1757,0.0,0,2020.0
"[80, 18]",['PH'],tl,3.5698,0.0,0,2014.0
[10764],['US'],en,3.3406,0.0,0,2022.0
[99],['IT'],it,3.4961,8.9,9,2001.0
[18],['TR'],tr,3.4171,8.9,7,2005.0
[10764],['CN'],zh,3.1404,0.0,0,2025.0
"[16, 10759, 18, 10765]",['JP'],ja,3.9498,7.6,135,2012.0
"[16, 35, 10762, 9648, 10759]",['US'],en,3.8877,7.3,10,2008.0
"[16, 10759, 10765, 18]",['JP'],ja,3.346,7.397,87,2022.0
[18],['CA'],en,3.4972,6.8,80,2022.0
"[18, 9648]",['CN'],zh,2.9174,7.7,3,2025.0
[],['CN'],zh,3.3353,0.0,0,2018.0
"[16, 10762, 35, 10759]",['JP'],ja,3.6838,8.5,11,1989.0
[16],['JP'],ja,3.2859,7.1,14,2018.0
"[10764, 10767]",['FR'],fr,3.8641,3.7,5,2006.0
"[16, 99, 35]",['US'],en,3.4418,6.4,10,1998.0
"[35, 18]",['GR'],el,3.4524,7.8,6,2007.0
"[10767, 10764, 10751]",['IT'],it,4.3906,0.0,0,2001.0
[10759],['GB'],en,3.4019,7.3,9,1971.0
"[35, 18]",['US'],en,3.6618,6.8,20,2011.0
[],['SE'],sv,3.0452,4.5,1,2004.0
"[16, 10762]",['CN'],zh,3.2619,10.0,1,2021.0
[],['RU'],ru,3.3271,0.0,0,1996.0
"[16, 9648, 10751, 35, 10762]",['US'],en,2.7196,8.1,143,1983.0
"[18, 10751]",['MY'],ms,3.5226,5.8,10,2022.0
[18],['GB'],en,3.4108,7.6,119,2019.0
"[16, 10765, 10759]",['JP'],ja,3.2228,6.3,15,2017.0
"[18, 35]",['KR'],ko,3.3263,4.4,17,2019.0
"[10751, 18]",['BR'],pt,3.4985,8.3,15,2022.0
"[18, 80]",['GB'],en,3.3232,6.9,323,2018.0
[35],['IL'],he,3.2937,8.7,4,2018.0
"[16, 10759]",['JP'],ja,3.3896,7.7,7,1983.0
[10764],['DE'],de,4.1237,0.0,0,2015.0
"[10751, 10764]",['US'],en,3.3698,7.3,50,2020.0
[99],[],en,3.2394,8.1,15,2011.0
"[10762, 16, 10759]",['US'],en,3.4454,7.7,204,1967.0
"[18, 9648]",['US'],en,2.8157,7.3,243,2021.0
"[18, 10751, 35]",['BE'],nl,3.6583,7.1,7,2019.0
"[16, 9648]",['JP'],ja,3.4282,6.2,8,2006.0
"[16, 10762]",['US'],en,5.8676,7.3,34,2003.0
[35],['GR'],el,2.8857,6.7,7,2007.0
"[16, 10759, 10765]",['JP'],ja,3.8137,7.8,133,2014.0
[35],['US'],en,3.2193,5.5,44,2014.0
[18],['US'],en,3.5604,7.7,72,2025.0
"[16, 35]",['JP'],ja,3.994,7.851,94,2023.0
"[10766, 18, 35]",['CN'],zh,2.3971,5.0,1,2020.0
"[10759, 10762, 10765, 18]",['JP'],ja,3.2794,9.333,3,2024.0
"[18, 80, 9648]",['IR'],fa,4.6085,0.0,0,2025.0
[],['TR'],tr,2.8293,5.2,6,2018.0
[10764],['FR'],fr,3.6016,7.2,4,2012.0
"[18, 10766]",['BR'],pt,3.2279,6.8,10,2016.0
"[10759, 10765]","['CA', 'US']",en,3.2579,6.9,118,2011.0
[],['GB'],en,3.6555,0.0,0,1972.0
[35],['RU'],ru,3.6513,8.8,42,2019.0
[18],['HK'],cn,3.6318,0.0,0,2014.0
[18],['US'],en,3.5083,7.6,88,2010.0
"[18, 10766]",['IN'],hi,4.1895,5.5,4,2014.0
"[10762, 16]",['US'],en,3.4542,7.4,5,2013.0
"[16, 37, 10759, 10765]",['US'],en,3.2957,8.1,40,1987.0
[35],['TR'],tr,2.9727,8.4,11,2022.0
"[18, 10768]",['CN'],zh,3.0751,8.2,11,2023.0
"[35, 10764]",['KR'],ko,3.3188,0.0,0,2009.0
"[16, 10765, 10759]",['US'],en,3.3729,5.3,60,2024.0
"[10766, 18]",['MX'],es,3.4644,2.0,1,2003.0
[35],['AR'],es,3.578,2.0,1,1970.0
[18],['DK'],da,3.3954,9.2,28,1978.0
"[10759, 10765]",['CN'],zh,3.5578,10.0,2,2011.0
[18],['TH'],th,3.7504,8.8,26,2025.0
[10767],['US'],en,3.0977,4.5,4,1997.0
[99],['GB'],en,3.4589,7.7,3,1947.0
"[18, 35, 10766]",['MX'],es,3.1895,6.6,152,1987.0
[18],['JP'],ja,3.1134,8.0,5,1972.0
[10764],['GB'],en,3.4822,6.3,30,2005.0
"[10762, 10751, 10765, 35]",['US'],en,3.8054,7.3,177,1983.0
"[16, 35, 18]",['JP'],ja,2.753,6.9,13,2018.0
"[18, 35, 10751]",['GR'],el,3.1222,6.5,11,2003.0
[],['IN'],hi,3.3573,0.0,0,2020.0
"[16, 10759, 10765, 35]",['US'],en,3.4219,5.5,45,2005.0
[],['JP'],ja,3.5018,0.0,0,2015.0
"[16, 9648, 35, 10762, 10751]",['US'],en,4.1625,7.7,253,1972.0
"[18, 80]",['US'],en,3.2892,6.6,97,2024.0
"[16, 35, 10762]","['AU', 'GB']",en,2.871,6.4,31,2009.0
[18],['US'],en,4.2121,6.0,3,1963.0
"[10759, 16, 10762, 10765]",['US'],en,3.9628,6.5,73,1994.0
[35],['US'],en,3.2719,6.6,8,1965.0
"[35, 80]",['IN'],te,3.9735,0.0,0,2023.0
"[10762, 16]","['CA', 'IE', 'US']",en,3.7828,6.0,11,2018.0
"[35, 18]",['US'],en,3.9329,6.1,85,2024.0
"[16, 10765, 10762]",['US'],en,3.8199,8.2,46,2024.0
[],['US'],en,3.3367,8.6,5,1976.0
"[16, 10762]",['CN'],zh,3.6453,8.5,2,2018.0
[35],['RS'],sr,3.1984,9.5,2,2013.0
"[16, 10759, 10765]",['CN'],zh,3.7728,9.1,12,2024.0
[18],['HK'],cn,5.0763,0.0,0,1979.0
"[18, 80]",['NL'],nl,3.329,6.4,9,2014.0
"[10762, 35]",['US'],en,3.5813,7.0,5,2000.0
[35],['US'],en,3.4258,0.0,0,1965.0
"[16, 35, 10765]",['JP'],ja,3.2999,7.9,28,2023.0
"[18, 35]",['JP'],ja,3.4446,7.0,1,2019.0
[10764],['FR'],fr,3.2183,0.0,0,2012.0
[10759],['MX'],es,3.6976,6.5,2,2025.0
[18],['KR'],ko,3.4248,7.5,20,2024.0
"[10764, 35]",['US'],en,3.4,6.9,91,2005.0
"[16, 10762, 10765, 10759]",['US'],en,3.3132,7.4,80,2021.0
[18],['CN'],zh,3.0184,6.4,5,2023.0
"[16, 35]",['US'],en,3.6426,7.6,80,2023.0
[],['CA'],fr,2.9766,1.0,1,2007.0
[35],['US'],en,3.3894,6.6,79,2017.0
[35],['NO'],no,2.8667,7.5,6,2014.0
[18],['CN'],zh,3.3087,0.0,0,2013.0
"[10751, 35]",['SK'],sk,3.3147,5.6,33,2023.0
"[10766, 18]",['MX'],es,2.7476,7.948,212,2012.0
[10767],['US'],en,2.9426,4.4,7,2008.0
"[16, 35]",['JP'],ja,3.8483,8.484,249,2019.0
"[18, 9648]","['CA', 'US']",en,3.2055,6.9,9,2025.0
"[16, 18]",['JP'],ja,3.5149,8.6,768,2019.0
"[35, 10751]",['US'],en,3.1857,6.1,41,2023.0
[10764],['US'],en,3.9579,7.5,25,2011.0
"[18, 80, 10759, 9648]",['US'],en,3.7921,6.2,4,1957.0
"[10767, 10763, 35]",['NL'],nl,3.374,7.4,5,2022.0
"[16, 35]",['JP'],ja,3.0834,5.7,32,2017.0
[18],['KR'],ko,3.3716,0.0,0,2009.0
"[35, 99]",['JP'],ja,3.1915,10.0,1,1988.0
"[10768, 18]",['PH'],tl,3.4207,6.0,1,2011.0
"[16, 10759, 10765, 10762]",['US'],en,2.9724,7.4,5,2012.0
"[16, 18, 35, 10765]",['JP'],ja,3.6258,6.605,81,2012.0
[18],"['AR', 'MX']",es,2.8974,7.8,111,2022.0
"[18, 10751]",['KR'],ko,3.3221,5.7,3,2017.0
"[35, 10765, 9648, 18]",['KR'],ko,3.5935,8.1,192,2019.0
"[16, 10759, 10765]",['JP'],ja,3.321,6.6,31,2022.0
"[16, 35]",['JP'],ja,2.7891,6.3,3,2022.0
"[16, 10765]",['JP'],ja,3.4137,7.3,14,2025.0
"[80, 18]","['AU', 'IN']",en,3.355,7.1,64,2014.0
"[16, 10765, 35]",['JP'],ja,3.0785,7.3,3,2004.0
[18],['JP'],ja,3.4687,0.0,0,2009.0
[10764],['CA'],fr,4.6521,5.0,1,2017.0
[],[],hi,2.986,9.0,1,2014.0
"[10768, 18, 80]",['GB'],en,3.3731,6.7,11,2001.0
[18],['CN'],zh,2.9223,7.6,114,2020.0
[35],['US'],en,3.2463,7.4,27,1976.0
[35],['US'],en,3.2955,8.0,3,1995.0
[18],['JP'],ja,2.7498,8.3,7,2003.0
"[18, 35]",['KR'],ko,3.215,8.142,317,2016.0
"[9648, 18, 80]",['KR'],ko,3.4624,8.532,62,2021.0
"[10766, 18]",['BR'],pt,3.4496,7.8,9,2016.0
[99],['US'],en,3.1617,8.0,178,2023.0
[],['CN'],zh,2.8562,9.0,1,2014.0
"[16, 35, 18]",['JP'],ja,3.0787,8.4,152,2006.0
"[10765, 18, 35]",['TW'],zh,3.1452,5.7,6,2009.0
"[10751, 18]",['JP'],ja,3.3821,0.0,0,2008.0
"[16, 35]",['JP'],ja,3.1248,6.8,18,2018.0
"[16, 10759, 10765]",['JP'],ja,2.0171,6.5,13,2012.0
[99],['JP'],ja,3.9117,9.0,1,1983.0
"[16, 10765, 10759]",['JP'],ja,4.7147,5.4,17,2023.0
[18],['KR'],en,3.3118,0.0,0,2003.0
"[35, 16]",['IN'],en,3.358,10.0,4,2017.0
"[16, 35, 18]",['JP'],ja,3.1741,6.8,79,2012.0
[10764],['US'],en,3.3601,3.4,36,2014.0
"[10762, 16]",['CA'],en,5.001,10.0,1,2013.0
"[16, 10762, 35, 10751]",['CN'],zh,3.2294,8.6,5,2004.0
"[10765, 10759, 35, 10762]",['JP'],ja,3.2936,8.4,17,2002.0
"[16, 10759, 35, 10765]",['JP'],ja,4.3809,7.076,66,2012.0
[35],['US'],en,3.1167,7.0,10,2005.0
[18],['KR'],ko,3.4371,7.4,51,2021.0
"[10766, 18]",['MX'],es,3.4579,1.0,1,1996.0
"[18, 80, 9648]",['JP'],ja,3.1756,7.1,19,2020.0
[35],['FI'],fi,3.3997,8.0,14,1991.0
[10763],['US'],en,3.202,6.2,14,1970.0
[],['JP'],ja,3.0704,8.5,2,2022.0
"[10765, 18]",['CN'],zh,3.247,7.2,14,2023.0
"[35, 18]",['KR'],ko,3.2973,8.207,41,2016.0
"[35, 18, 10765, 9648]","['CA', 'US']",en,3.3973,7.7,109,2004.0
"[10759, 10764]",['KR'],ko,3.1423,8.0,1,2010.0
"[10751, 35]",[],tr,3.5196,0.0,0,1974.0
"[10765, 9648]","['DE', 'NL', 'NO']",en,3.5255,7.4,35,2019.0
"[16, 35, 10751, 10762]",['US'],en,4.724,5.7,15,2018.0
"[18, 36]",['KR'],ko,3.2966,7.2,37,2009.0
"[10759, 18]",['KR'],ko,3.1845,7.4,46,2017.0
"[35, 10751]","['MX', 'VE']",es,4.1611,8.1,251,2012.0
"[99, 10763]",['GB'],en,3.3101,5.6,7,2003.0
"[18, 10766]",['US'],en,3.123,7.8,30,1976.0
[99],['DE'],de,3.5012,0.0,0,2015.0
"[10766, 18]",['DE'],de,3.4455,5.0,7,2006.0
"[10765, 18]",['RU'],ru,3.3331,7.4,412,2018.0
"[80, 9648]",['ES'],es,3.2391,7.4,61,2023.0
[18],['JP'],ja,3.2891,0.0,0,1993.0
"[16, 35, 10765, 10759]",['JP'],ja,3.5862,6.7,20,2001.0
"[18, 80, 9648]",['BE'],nl,3.0007,6.7,3,2024.0
"[18, 10749, 36, 10766, 9648]",['BR'],pt,2.7706,7.9,1077,2015.0
"[16, 10759, 10765, 9648]",['JP'],ja,3.3891,7.9,120,2019.0
[99],['FR'],fr,3.3061,8.0,1,1968.0
"[16, 10765, 9648, 80]",['JP'],ja,5.0812,7.4,27,2023.0
"[16, 37]","['KR', 'FR', 'US']",en,3.3235,5.7,15,2013.0
"[10759, 16, 10765]",['JP'],ja,3.312,7.2,37,1972.0
[80],['FR'],fr,3.0747,7.3,19,2013.0
[18],['JP'],ja,3.7572,0.0,0,2025.0
"[35, 18]",['TH'],th,2.7859,8.5,62,2021.0
"[80, 18]",['AU'],en,3.9131,7.4,14,2022.0
"[16, 35]",['JP'],ja,3.414,7.2,16,2004.0
[10764],['CN'],zh,2.8258,6.0,2,2024.0
"[10766, 18]",['BR'],pt,3.4914,6.3,20,2011.0
"[18, 10768]",['AU'],en,3.2454,6.6,115,2016.0
"[18, 10751]",['JP'],ja,3.4376,0.0,0,1963.0
[18],"['MX', 'PH']",tl,3.4451,7.3,3,2009.0
"[10759, 18]",['US'],en,3.3665,6.6,11,2021.0
[18],['GB'],en,3.5687,7.331,614,2021.0
"[16, 10759, 10762]",['US'],en,3.2056,7.7,75,1983.0
"[16, 10759, 18, 10765, 10768]",['CN'],zh,3.1398,5.0,2,2017.0
"[16, 35]","['GB', 'US']",en,3.516,4.8,16,2004.0
"[18, 35]",['US'],en,3.3551,6.6,57,2011.0
"[18, 10766]",['MX'],es,3.4954,4.3,3,2001.0
"[9648, 10766]",['IN'],hi,3.38,0.0,0,2012.0
[18],['US'],en,3.2906,9.3,3,2003.0
[18],['PH'],en,3.0282,0.0,0,2010.0
"[10763, 10767]",['DE'],de,3.5798,6.0,1,1957.0
"[18, 80, 9648]",['CN'],zh,3.1359,6.0,3,2021.0
"[35, 10751]",['US'],en,3.6359,7.2,46,2022.0
"[16, 18]",['JP'],ja,3.5393,6.7,19,1994.0
"[80, 9648]",['GB'],en,3.2224,7.0,72,2022.0
"[18, 9648]",['BR'],pt,3.55,6.7,105,2023.0
"[16, 10751, 10765, 10759, 10762, 35]",['JP'],ja,3.4463,7.2,136,1998.0
[35],['CN'],zh,3.091,7.3,8,2015.0
[18],['CN'],zh,2.9042,7.0,1,2023.0
"[18, 10765]",['US'],en,3.2617,7.4,135,2021.0
[18],['CN'],zh,3.3303,8.1,7,2017.0
"[16, 10765, 35, 18]",['JP'],ja,3.7097,6.3,10,2020.0
"[16, 10759, 10765]",['CN'],zh,4.0037,8.6,9,2023.0
"[10765, 10759, 18]",['US'],en,2.9992,6.9,126,1989.0
"[16, 9648, 10759]",['JP'],ja,3.235,7.5,87,2016.0
[18],['US'],en,3.5047,7.2,393,2020.0
"[16, 10751, 10762, 35]",['US'],en,3.3508,7.9,126,2018.0
"[16, 10765, 18, 35, 10759]",['JP'],ja,3.5383,7.7,58,1995.0
"[16, 35, 10762]",['US'],en,2.7902,5.5,33,2006.0
[99],['GB'],en,3.8957,7.5,60,2020.0
"[16, 18]",['JP'],ja,3.0706,6.6,9,1997.0
"[16, 9648, 10762]","['FR', 'CA']",en,2.2245,7.0,1,2010.0
"[80, 18]",['FR'],fr,3.4965,6.2,6,2019.0
"[35, 10767]",['RU'],ru,3.8864,0.0,0,2021.0
"[18, 10766]",['KR'],ko,3.3887,6.5,4,2016.0
[10764],['GB'],en,3.7196,6.9,12,2015.0
"[35, 18]",['CN'],zh,2.4528,8.2,5,2021.0
"[16, 10759, 10765]",['JP'],ja,2.9905,8.0,71,1975.0
"[18, 80]",['AT'],de,3.3482,7.0,139,2022.0
[18],['KR'],ko,3.2747,0.0,0,2008.0
[10764],['US'],en,3.4486,6.5,56,2003.0
"[10759, 10765]",['PH'],tl,3.4719,9.0,1,2013.0
"[18, 10765]",['CN'],zh,3.2488,6.5,4,2021.0
[10764],['GB'],en,3.5532,6.1,50,2012.0
[35],['DE'],de,3.565,7.0,17,1999.0
[99],['US'],en,3.025,8.244,1382,2020.0
[18],['PT'],pt,3.0967,0.0,0,2018.0
"[35, 10751]",['US'],en,3.1397,7.2,78,2016.0
"[9648, 35, 10759]",['KR'],ko,3.4271,8.2,134,2018.0
[18],['US'],en,4.3747,5.7,6,1954.0
[18],['KR'],ko,3.1459,9.017,30,2024.0
"[16, 10759, 80]",['JP'],ja,3.0608,6.1,19,2016.0
"[80, 18]",['IT'],it,3.6473,7.765,458,2020.0
[99],['CZ'],cs,3.8173,0.0,0,2014.0
[18],['CN'],zh,3.2253,6.0,4,2023.0
"[10765, 10759, 18]",['US'],en,2.9947,6.1,86,1980.0
"[18, 9648, 10765]",['JP'],ja,3.8783,7.6,16,2024.0
"[35, 10765, 10759]",['US'],en,3.9947,6.6,107,2023.0
"[10765, 10759]",['RU'],ru,2.9426,7.6,5,2025.0
[],['US'],en,3.6362,7.4,21,2005.0
[],['ES'],ca,2.9291,6.0,2,2022.0
[18],[],fr,3.8809,7.5,2,1990.0
[18],['CN'],zh,3.4245,7.2,11,2023.0
"[18, 10751]",['KR'],ko,2.7918,0.0,0,2000.0
"[80, 18]",['GB'],en,3.3301,6.9,7,1980.0
[80],['TR'],tr,2.7825,6.5,4,2024.0
"[80, 10759]",['HK'],zh,3.9361,0.0,0,1991.0
"[18, 10759]",['CN'],zh,2.9467,6.1,8,2022.0
"[10765, 10759]",['US'],en,3.3006,7.0,344,2016.0
[18],['US'],en,2.9351,8.1,8,1994.0
[18],['JP'],ja,3.7054,8.0,1,2025.0
"[35, 10751]",['CZ'],cs,3.2867,6.2,4,2023.0
"[18, 10766, 9648]",['MX'],es,2.4474,7.5,35,2012.0
[],['PH'],tl,4.5993,5.5,2,2025.0
"[9648, 18]",['TH'],th,3.4503,8.8,9,2024.0
"[16, 10759, 10765]",['JP'],ja,3.1801,7.6,60,2020.0
"[18, 10766]",['TH'],th,3.4095,8.3,33,2022.0
[18],['CN'],zh,2.8388,5.6,5,2019.0
[18],['PH'],tl,3.4741,0.0,0,1999.0
[18],['CN'],zh,2.8756,6.0,1,2019.0
[10764],['DE'],de,3.37,5.6,5,2012.0
[18],['GB'],en,3.109,7.6,6,1982.0
[35],['US'],en,3.4357,7.4,15,1996.0
"[10759, 18]",['FR'],fr,3.1352,0.0,0,2025.0
"[16, 10765]",['CN'],zh,3.159,8.0,1,2021.0
"[16, 18]",['JP'],ja,3.219,6.6,14,2023.0
"[18, 35]",['US'],en,3.6974,8.0,5,1997.0
