popularity,vote_count,year,genre_cluster_0,genre_cluster_1,genre_cluster_2,genre_cluster_3,genre_cluster_4,genre_cluster_5,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,lang_macroarea_Africa,lang_macroarea_Eurasia,lang_macroarea_North America,lang_macroarea_Papunesia,lang_macroarea_South America,vote_average
-0.6832600107307274,-0.4629293670539064,0.021026439068792,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.4782685262093766,-0.4629293670539064,0.532455805315088,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.7130896048322137,-0.4629293670539064,-0.4264742563967168,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.816920833059058,-0.4629293670539064,0.4685271345343009,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.8057655973416473,-0.4629293670539064,0.27674112219194,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.2754542204900155,-0.4629293670539064,-2.8557637460666223,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.5674430765217962,-0.4629293670539064,-2.344334379820326,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.4096600599964076,-0.4629293670539064,-1.6520675846261932,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
-0.3006376701377716,-0.4629293670539064,-1.8968336843548173,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6738106058272467,-0.4629293670539064,-0.8739749518622257,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3460217478452248,-0.4629293670539064,1.0438851715613835,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.0515639261617036,-0.4629293670539064,0.084955109849579,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.4250062035586415,-0.4593385526604838,-1.4493329888893085,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.19691866762237,-0.4629293670539064,-0.6821889395198647,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2774594146461887,-0.4629293670539064,0.084955109849579,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.966315700131664,-0.4629293670539064,0.9799565007805968,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
